# x0 (bohr), y0, z0, x1, y1, z1, x2, y2, z2, x3, y3, z3, V (hartree)
-1.416684081802995321e+00,-3.965187728796870648e-01,-7.402851152791369849e+00,-2.262911144900091043e-01,1.643116018726129002e-01,-8.258618620323357362e+00,7.337674456056378358e-02,-1.014425824997972486e-01,7.909308799032180204e+00,1.569598532679443492e+00,3.336496407306144829e-01,7.752160306731009420e+00,-3.377167674000001174e-01
-1.603601341813884584e+00,-3.777745254817515552e-01,-9.549626326247528496e+00,-5.654969835047201077e-01,7.025066990200970474e-02,-9.875709469566096743e+00,8.765137988719510220e-01,-3.305865372461505580e-02,9.193599061666333228e+00,1.292584631737677681e+00,3.405823590430756553e-01,1.023173601491224716e+01,-3.210621786999998672e-01
-1.103235852263955374e+00,-4.347385526810009782e-01,-4.435034592885727989e+00,1.103326919906781223e+00,4.348337339330403117e-01,-4.822511914347743733e+00,-2.773591145239919786e-01,-6.855663291692793981e-01,4.997406565869627393e+00,2.772680326241357962e-01,6.854712059929241041e-01,4.260139981312145885e+00,-2.656098129999999724e-01
-7.475587551491147398e-01,-4.337585955933671022e-01,-3.494237163590793394e+00,4.267848789160147982e-01,4.244889566412513027e-02,-3.384824136364711133e+00,4.065025991258852667e-02,-5.727858860663926910e-01,3.465896206242637501e+00,2.801236005228752712e-01,9.640956784861302031e-01,3.413165152795684332e+00,-3.386601299999998371e-01
-8.409564166733465296e-01,-7.089552090773169057e-01,-9.632667959282249726e+00,-2.987721006049653960e-01,-6.933805534267815096e-01,-8.423213308523209264e+00,8.271857308380083929e-01,4.266881585226192097e-01,7.955625920224791869e+00,3.125427665054472115e-01,9.756477309194618863e-01,1.010025543369675205e+01,-2.844336545999996968e-01
7.363608289227738801e-01,6.435682206858221732e-02,-9.908891512949104197e+00,-7.363342607164745646e-01,-6.436630151877476003e-02,-9.891697717865024941e+00,5.091326334444962187e-02,-3.332323246369700565e-01,1.070796379495209649e+01,-5.094010514904610820e-02,3.332418987523911302e-01,9.092625633213565095e+00,-3.297239181999997992e-01
9.383074088628817755e-01,7.256413586281233730e-02,-7.740094108490733760e+00,-9.382816717779889348e-01,-7.255193567772930119e-02,-8.151463994751248165e+00,3.453918327021100465e-01,-4.395965823016321217e-01,8.550456115703347848e+00,-3.454178923782423860e-01,4.395844953990915016e-01,7.341102219109020055e+00,-3.081163367999997238e-01
8.899722214431690093e-01,5.870754361458245529e-02,-5.566498230613752263e+00,-8.900824385335709410e-01,-5.858976296678723716e-02,-6.415705074125227725e+00,4.415957968556295521e-01,-3.672859136570945648e-01,6.244815372088774019e+00,-4.414859581485399143e-01,3.671682618226034811e-01,5.737388201569522117e+00,-3.073730287000000505e-01
6.241166281933011595e-01,3.205292557974385309e-02,-3.528425412284958096e+00,-6.256627616582386420e-01,-3.151868788240991953e-02,-4.542249006139387646e+00,5.193332542426839504e-01,-3.167673199717295773e-01,4.032593620074634622e+00,-5.177875563140483806e-01,3.162332329657658869e-01,4.038081097454091051e+00,-3.314557720999997681e-01
3.201880129401681319e-01,1.753246537288583387e-02,-1.875938384887027688e+00,-3.400407156811138254e-01,-8.006716260199196050e-03,-2.769000043390346111e+00,7.143628190657695942e-01,-3.112763841524509023e-01,2.064756723003339012e+00,-6.945106110554971623e-01,3.017508035264536148e-01,2.580182026349000957e+00,-3.143332171999999591e-01
4.021156435171942545e-01,1.226666212084882579e-01,-3.390476497891928620e+00,-5.189846660948413959e-01,1.604881663038366935e-02,-4.057603603874834874e+00,8.662752521795534788e-01,-3.385211530419372505e-01,3.957421902507980427e+00,-7.494067878873109656e-01,1.998059089428836921e-01,3.490658531994046854e+00,-3.120869831999997235e-01
6.691355376489374063e-01,2.720863239466492223e-01,-5.405400809127639761e+00,-9.100704701286049803e-01,1.623689334241431442e-02,-5.869874881800810407e+00,5.241518250538206303e-01,-2.140232141034428548e-01,6.287540076656061849e+00,-2.832175179363304318e-01,-7.429977291885844770e-02,4.987735949424607185e+00,-3.336742579000000486e-01
7.843903866037666983e-01,4.121240942569362464e-01,-7.602996650744413998e+00,-1.151276833530894939e+00,2.579964534023763967e-02,-7.493203413586338790e+00,8.674158499939804701e-02,-1.150621223505765706e-01,8.115603008969628718e+00,2.801441749324526387e-01,-3.228613514000882034e-01,6.980597392854081207e+00,-2.986260272999998744e-01
6.169710472679004187e-01,5.003627033151836212e-01,-9.827953607587103235e+00,-1.109770725120446500e+00,8.710360907458773727e-02,-9.088410492100216231e+00,-2.482061137267732864e-01,-7.050929589983259693e-02,9.806501477298445124e+00,7.410050542846347010e-01,-5.169567173772333657e-01,9.109862972968352679e+00,-3.139926343999996927e-01
7.472791800503327808e-01,-1.365590472400433353e-01,-9.585994444036707307e+00,-7.472961041738059862e-01,1.365456596597876271e-01,-1.023881417319757503e+01,1.570176496867080385e+00,3.389064417850074507e-01,9.729369016931233460e+00,-1.570159576202999174e+00,-3.388929971878332226e-01,1.009543958911926254e+01,-2.077505526000000824e-01
1.259117320300780163e+00,2.294053070441204045e-01,-5.802343207506205580e+00,-1.259250551288641384e+00,-2.294405627789598834e-01,-5.239755864369787908e+00,3.709392101659064744e-01,5.387939975452139124e-02,5.711308447896657370e+00,-3.708059982552709966e-01,-5.384406722049479843e-02,5.330790599186475909e+00,-1.289886310999996955e-01
7.217109133438253110e-01,3.479095857594232677e-01,-2.521206989288180988e+00,-9.571436846037949531e-01,-1.068030994058205563e+00,-2.048611078650347306e+00,8.024496591642366061e-01,-1.148297992547374496e-01,2.272135301616577507e+00,-5.670169214779303690e-01,8.349512956156515120e-01,2.297682722841051461e+00,-2.754767463000000749e-01
-5.715555669392033966e-01,-2.096068077049492384e+00,-5.592305030101182517e+00,-1.141050043591239627e+00,-2.932743432474085754e+00,-6.534294696022922899e+00,1.650933743110846841e+00,2.561083669906936588e+00,7.168113890682179523e+00,6.167180847304696428e-02,2.467727940640158213e+00,4.958485761160830840e+00,-2.484416067999999367e-01
1.062571764360184412e+00,-5.167186267365367902e-01,-9.441139309184121586e+00,-1.062566670190407958e+00,5.167494361268214487e-01,-7.467527114487282347e+00,4.759507612170845170e-01,1.351256803032592768e-01,8.659803544971129696e+00,-4.759558303325576722e-01,-1.351564523718998267e-01,8.248862914084119424e+00,-1.938159518999997832e-01
7.853232882796059577e-01,-1.935584456586926239e-01,-3.951960311342734400e+00,-7.846049609144154502e-01,1.935496590391683758e-01,-3.445555242590316425e+00,1.126527303454418094e+00,-1.666740692830326054e-01,3.276159974358928029e+00,-1.127245604562295833e+00,1.666828943074393776e-01,4.121355625654832266e+00,-2.606836099999998435e-01
-9.377199442989883615e-02,1.402135039248786907e-01,-1.063522425003597505e+01,9.378225441084744873e-02,-1.402012733614591000e-01,-8.927064854513206527e+00,-3.607224866665100782e-01,-4.733779737377187269e-01,9.306244967232929710e+00,3.607121908989432968e-01,4.733656847965267422e-01,1.025604420243332271e+01,-3.290564983999997306e-01
-9.153148928019722019e-02,1.612794968971153764e-01,-6.143349781856507263e+00,9.162720364873633283e-02,-1.611674301714764446e-01,-4.570425308712630752e+00,-3.028310066392986277e-01,-3.892536785499030039e-01,4.966091125259214145e+00,3.027352435173421008e-01,3.891415418025118700e-01,5.747684067569048594e+00,-3.347508289000000747e-01
-9.675206911688613576e-02,1.833620695536193057e-01,-2.530676199692268646e+00,2.126281324674633710e-01,-1.076916131110524366e-01,-1.479894743102590171e+00,-5.655298867862832424e-01,-6.278908775373709394e-01,1.807108069513047921e+00,4.496537616229496770e-01,5.522203353844341578e-01,2.203463007114137451e+00,-3.144657193000000017e-01
-1.585993307445386913e-01,5.468903355525260856e-01,-6.051101100990195825e+00,1.241468440943236828e+00,8.003133339411903913e-02,-6.076423764041273934e+00,-2.989652980873215293e-01,1.042194547298651991e-02,6.542421723200749994e+00,-7.839038878490146578e-01,-6.373437133199781890e-01,5.585103291139363435e+00,-3.400906851000000675e-01
-2.490787569571303178e-02,3.196768583287857429e-02,-8.942742045861775679e+00,2.490925500990538374e-02,-3.196792007893112242e-02,-1.077849467098545411e+01,3.818444672583276578e-01,-5.073866470234971171e-01,9.740442832760365377e+00,-3.818458242534311098e-01,5.073868566261112711e-01,9.980793914457102289e+00,-3.213021122999999424e-01
1.251363475088187016e+00,-4.818724532117790033e-02,-2.619496628702727037e+00,-1.251567093101103145e+00,4.826217891399157967e-02,-5.361233282481838280e+00,6.985235844820614215e-01,-2.794267831748300512e-01,3.910725437316063147e+00,-6.983199213193012067e-01,2.793517957115760897e-01,4.070004534249608952e+00,-1.949358080000000992e-01
-3.788319412699948652e-01,4.044644708491803436e-02,-5.124603017009099482e+00,2.543175391455274603e+00,-1.317682035193238899e-01,-3.832737629166030224e+00,-4.620450464488041198e-01,1.074105662209242917e-01,4.646050446155927993e+00,-1.702298343137486736e+00,-1.608889962865506923e-02,4.311290285931077548e+00,-2.155767258999998770e-01
-2.779621885166235762e-01,3.882828565894417272e-01,-8.370518252582858310e+00,2.779732269706041703e-01,-3.883307132960800989e-01,-8.659686464942138784e+00,1.079652109869655256e-02,-4.937585409672267112e-01,8.261707476895638891e+00,-1.080759393482840294e-02,4.938062828398377402e-01,8.768497310798116118e+00,-2.712916252999997280e-01
-7.330588462357200408e-01,1.002023457852345700e+00,-4.981383614368244395e+00,7.330545560560516316e-01,-1.002355357068515307e+00,-5.725569393836963172e+00,-2.706312280629943334e-01,-1.640143192616661194e+00,4.441595741642397677e+00,2.706354838605062874e-01,1.640474961604118320e+00,6.265357360917754193e+00,-1.070720975999999158e-01
-1.359096497251014724e-01,8.972243276781227683e-01,-1.936690218744821168e+00,1.441055309063345724e-01,-8.695563653319736686e-01,-2.678172248273431588e+00,-3.440917448076981633e-01,-9.235634411087785267e-01,1.896184020341258991e+00,3.358958206433204641e-01,8.958953492197765378e-01,2.718678577019973730e+00,-2.665620536999997459e-01
-1.802099360560698027e-01,1.636113402370530601e+00,-3.960571647051719602e+00,6.449523662247660383e-01,-2.351342017826990594e-01,-4.542869409296722338e+00,-5.042561934576812455e-01,-1.112576645507267648e+00,5.665069556095105874e+00,3.951370163952579867e-02,-2.884026767138282432e-01,2.838371668451532326e+00,-1.829956463999999894e-01
5.828361569978248724e-01,2.665242991303547360e+00,-7.243446938521377554e+00,4.104605091752149826e-01,3.699213406179536756e-01,-8.216213655143084438e+00,1.024269906359392690e-01,1.942182750370849142e-01,8.101679370335620689e+00,-1.095723733499269992e+00,-3.229382719549994452e+00,7.357981426551561732e+00,-1.173872298000000480e-01
1.292497529698039216e+00,-5.050533564507250078e-02,-7.390532151877061473e+00,-1.292506819213557145e+00,5.057081868807297709e-02,-8.817431617947070421e+00,-7.935372944840125842e-02,-7.051028953878635264e-01,8.095086429258438798e+00,7.936300877882723759e-02,7.050374825272585078e-01,8.112877236292209915e+00,-2.325210730999998088e-01
1.210829434629985490e+00,5.531896794229659159e-02,-6.758072398377716894e+00,-1.210895534559236930e+00,-5.520325167121108156e-02,-5.572458968677497460e+00,-1.306958757576022201e-01,-6.815912247672886171e-01,6.248256857985596824e+00,1.307619618817124352e-01,6.814755771652630800e-01,6.082274383985049049e+00,-2.503735772999997611e-01
2.414706121585761811e-01,6.608050340772828046e-02,-5.017717409445601184e+00,-2.408582813583808879e-01,-6.570126709309681567e-02,-3.432967557671387393e+00,-1.804961409181913556e-01,-6.534183199115466412e-01,4.399001668166209633e+00,1.798837847233025755e-01,6.530391526524785828e-01,4.051683145771515449e+00,-3.367737730999997847e-01
-1.076467388108143908e+00,1.483709583233502050e-01,-3.659174335995253102e+00,1.110647786578460749e+00,-1.672449188895059891e-01,-1.423893911129074930e+00,-2.430683602431789325e-01,-6.184312909621744181e-01,2.779817771792666647e+00,2.088879166394708164e-01,6.373053209105163930e-01,2.303250294950473176e+00,-2.186311564000000818e-01
9.912158875087269394e-02,-8.959687052804019003e-02,-2.400442366769174996e+00,3.766986436334398558e-01,-9.991960419707440755e-02,-4.255691868925349119e+00,-4.545657573852583955e-01,-5.379612972332692422e-01,3.469057698505673581e+00,-2.125453385590266031e-02,7.274778437140089205e-01,3.187076323492524121e+00,-3.206746669999998023e-01
1.808365474744344281e+00,-4.058690868481292791e-01,-4.880317409622566771e+00,-8.765334366931709642e-01,1.432570810014727886e-02,-4.980485445823419788e+00,-6.978550984086667741e-01,-4.880498011037107675e-01,4.977399534772302125e+00,-2.339770070186693030e-01,8.795932386568595662e-01,4.883403069688352360e+00,-2.485074320000000281e-01
1.674857269708073526e-01,-1.928582610615217074e-01,-7.869923956144980970e+00,1.220715242283434643e+00,-4.009653664507526472e-01,-5.209835396069337321e+00,-9.077806417184109966e-01,-3.408872310220577018e-01,6.490713512247425321e+00,-4.804204031264550090e-01,9.347109145305747546e-01,6.589045553940801270e+00,-2.376215469000000358e-01
2.365094702315664876e-01,-2.976870742242872514e-01,-7.767415447893297298e+00,1.607998074825641721e+00,-4.982556117202132651e-01,-8.529810760512319234e+00,-1.146763453552925638e+00,-2.805112013867866461e-01,7.995067733195602599e+00,-6.977441743621670689e-01,1.076453946898573433e+00,8.302158146331514388e+00,-3.406062503999998103e-01
2.369795309464029387e+00,-7.049687793141063974e-01,-8.758442340692242922e+00,-6.898298653524372048e-02,-2.930546570441084908e-01,-1.075610739497163593e+01,-1.344869881342803053e+00,-9.678827227955021095e-02,9.529215546092606459e+00,-9.559425398874826785e-01,1.094811787426615668e+00,9.985333825548577735e+00,-2.183678937999997682e-01
-8.832654771579102615e-01,3.086157474959129107e-02,-6.399750060736613122e+00,8.833758903507096250e-01,-3.086841488568263861e-02,-5.641358923157986816e+00,-1.238427468438391549e-01,2.827998046943216992e-01,6.418556951327071047e+00,1.237323704529964541e-01,-2.827929122882283375e-01,5.622551900863583363e+00,-2.681675505000000737e-01
-6.807118630152630967e-01,2.290797468426672076e-02,-2.088238930326294707e+00,6.874292820328095077e-01,-1.914585189167031243e-02,-1.713782032916392417e+00,-4.358569003114352025e-01,9.767175339430966829e-01,2.059402554558537268e+00,4.291395271051365867e-01,-9.804795811232878133e-01,1.742618234307346414e+00,-2.837188971999997644e-01
-6.252976631567762622e-01,-5.573841479858612780e-02,-4.631184466192507898e+00,9.271544602418497760e-01,2.256278586690262655e-01,-5.938094915930108186e+00,-1.955732903767451736e-01,2.062519795555056989e-01,4.864897830816669710e+00,-1.062834551376659054e-01,-3.761413287498700520e-01,5.704381331496346519e+00,-2.627158992000000470e-01
4.549249919548425392e-01,5.455444190255477610e-02,-8.908413534404933998e+00,1.749067166817007135e-01,2.899817326047900989e-01,-1.011075265999989448e+01,5.868972081543267355e-02,-6.283098273742713236e-01,8.610398378664342545e+00,-6.885213607990873230e-01,2.837737654635100748e-01,1.040876755294773304e+01,-2.918571138000001230e-01
-2.826110713530355922e-01,-1.859808092052288586e-01,-5.684280647082302629e+00,2.825336043061619229e-01,1.859296136799092336e-01,-4.663789111683726674e+00,-4.900063710921897520e-01,-2.310962868107692414e-01,5.534677397045545177e+00,4.900838813970097019e-01,2.311474562773024599e-01,4.813392314333500899e+00,-3.364004852999997741e-01
-3.755587707651331653e-01,-4.951990065106148808e-01,-3.216251558053328630e+00,8.047367664147475619e-02,6.783113828742424189e-01,-2.500660648343339343e+00,-4.285609742440745773e-01,-5.399782650048264715e-02,2.646906899671438218e+00,7.236461242984743025e-01,-1.291145794603085761e-01,3.070005228184174317e+00,-3.386980242999999557e-01
-4.103741063721129123e-01,4.935682004953693691e-01,-7.087723908757616265e+00,-8.801937413117293385e-01,3.673037471257308839e-01,-8.937711496467303007e+00,1.334775102614933928e+00,-4.986460880083772307e-01,8.378955639787799115e+00,-4.420719369826576345e-02,-3.622258944303646810e-01,7.646479653863907266e+00,-3.135474988999999990e-01
-3.538311305320330225e-01,-4.996694454028088317e-01,-8.274079693860759477e+00,3.537953604012967213e-01,4.996135024522990742e-01,-9.070397989625874402e+00,-1.149836763406273110e-01,-8.821436026203293146e-01,7.882906750693271292e+00,1.150193911310435357e-01,8.821995284776137369e-01,9.461570858416440188e+00,-2.758400904999998016e-01
-4.329046163730763674e-01,-6.976818146025898226e-01,-5.001592528603988619e+00,4.327588555564070294e-01,6.975793316792663346e-01,-6.967485124505207850e+00,-1.299008790406830649e-01,-9.011232680911805959e-01,5.140012143656394805e+00,1.300465607608737029e-01,9.012257320214047684e-01,6.829065411526545226e+00,-1.825565277999998681e-01
-1.694408342772699139e-01,-3.651394846189167653e-01,-2.311526011496358279e+00,1.691365823391757506e-01,3.671137728768422148e-01,-4.282563112231573044e+00,-7.907160029817000835e-02,-5.179602015696306294e-01,2.796389078437709230e+00,7.937575177339308008e-02,5.159858984993255238e-01,3.797699912404749245e+00,-2.981526056000001201e-01
